,date,customer_id,revenue,cost,amount,category,region
3385,2024-10-10,CUST0043,4930.51,2034.4,4930.51,Food,Central
3386,2024-10-10,CUST0036,2601.65,1179.47,2601.65,Clothing,North
3387,2024-10-10,CUST0004,614.11,407.01,614.11,Sports,North
3388,2024-10-10,CUST0017,2629.45,1352.22,2629.45,Clothing,South
3389,2024-10-10,CUST0094,635.28,348.12,635.28,Sports,West
3390,2024-10-10,CUST0006,4439.52,3075.53,4439.52,Clothing,Central
3391,2024-10-10,CUST0080,2372.76,1434.41,2372.76,Food,East
3392,2024-10-10,CUST0056,1480.34,675.48,1480.34,Food,North
3393,2024-10-10,CUST0087,1275.41,563.22,1275.41,Books,South
3394,2024-10-11,CUST0098,4210.44,3086.06,4210.44,Clothing,East
3395,2024-10-11,CUST0021,3515.79,2353.84,3515.79,Clothing,East
3396,2024-10-11,CUST0051,394.43,236.08,394.43,Electronics,East
3397,2024-10-11,CUST0069,117.23,63.26,117.23,Books,West
3398,2024-10-11,CUST0073,4595.92,3268.18,4595.92,Books,South
3399,2024-10-11,CUST0094,4387.67,2315.61,4387.67,Home,North
3400,2024-10-11,CUST0040,4978.05,3190.42,4978.05,Sports,North
3401,2024-10-11,CUST0007,1768.48,1104.87,1768.48,Books,East
3402,2024-10-11,CUST0020,1203.51,929.02,1203.51,Electronics,East
3403,2024-10-11,CUST0036,686.41,410.78,686.41,Food,East
3404,2024-10-11,CUST0100,494.07,325.07,494.07,Sports,North
3405,2024-10-11,CUST0015,3633.78,2274.77,3633.78,Electronics,West
3406,2024-10-11,CUST0090,3845.15,2786.88,3845.15,Sports,West
3407,2024-10-11,CUST0051,1320.04,668.71,1320.04,Home,Central
3408,2024-10-11,CUST0028,167.84,70.6,167.84,Sports,North
3409,2024-10-11,CUST0003,4373.18,2429.38,4373.18,Food,West
3410,2024-10-11,CUST0081,1286.97,766.27,1286.97,Home,West
3411,2024-10-11,CUST0078,4199.54,3327.64,4199.54,Food,North
3412,2024-10-11,CUST0041,3013.74,2037.03,3013.74,Sports,East
3413,2024-10-12,CUST0066,3539.24,1705.79,3539.24,Sports,North
3414,2024-10-12,CUST0010,4880.67,3785.61,4880.67,Food,Central
3415,2024-10-12,CUST0076,2357.4,1139.95,2357.4,Sports,West
3416,2024-10-12,CUST0068,1259.69,552.04,1259.69,Clothing,Central
3417,2024-10-12,CUST0025,3778.52,2154.29,3778.52,Books,South
3418,2024-10-12,CUST0093,4458.23,2549.33,4458.23,Books,East
3419,2024-10-12,CUST0070,1533.47,790.65,1533.47,Books,South
3420,2024-10-12,CUST0071,800.75,346.56,800.75,Food,South
3421,2024-10-12,CUST0087,4154.97,2874.72,4154.97,Food,East
3422,2024-10-13,CUST0032,350.87,266.42,350.87,Clothing,North
3423,2024-10-13,CUST0012,1960.11,1388.1,1960.11,Electronics,North
3424,2024-10-13,CUST0064,3476.29,2094.45,3476.29,Food,South
3425,2024-10-13,CUST0039,2866.4,2170.68,2866.4,Electronics,North
3426,2024-10-13,CUST0088,3354.66,1944.97,3354.66,Food,North
3427,2024-10-13,CUST0063,4890.98,3333.4,4890.98,Food,South
3428,2024-10-13,CUST0074,953.88,409.37,953.88,Electronics,Central
3429,2024-10-13,CUST0053,3493.94,2479.33,3493.94,Food,East
3430,2024-10-13,CUST0016,3266.46,1416.48,3266.46,Clothing,Central
3431,2024-10-13,CUST0072,3285.15,1505.74,3285.15,Sports,South
3432,2024-10-13,CUST0009,4432.77,2976.1,4432.77,Home,North
3433,2024-10-14,CUST0011,2218.26,1575.83,2218.26,Sports,West
3434,2024-10-14,CUST0074,4675.87,3205.66,4675.87,Home,Central
3435,2024-10-14,CUST0029,4057.43,3178.76,4057.43,Books,East
3436,2024-10-14,CUST0077,4325.86,1943.67,4325.86,Sports,South
3437,2024-10-14,CUST0001,733.51,332.22,733.51,Food,North
3438,2024-10-14,CUST0079,235.99,140.86,235.99,Sports,West
3439,2024-10-15,CUST0097,758.67,590.27,758.67,Books,South
3440,2024-10-15,CUST0061,794.21,452.23,794.21,Books,South
3441,2024-10-15,CUST0043,2309.73,1174.91,2309.73,Food,North
3442,2024-10-15,CUST0076,1333.95,844.11,1333.95,Home,East
3443,2024-10-15,CUST0049,4223.84,3298.07,4223.84,Books,South
3444,2024-10-15,CUST0032,424.44,248.35,424.44,Food,West
3445,2024-10-15,CUST0037,2054.24,1603.11,2054.24,Food,Central
3446,2024-10-15,CUST0032,2639.73,2031.79,2639.73,Home,South
3447,2024-10-15,CUST0037,3935.75,2289.95,3935.75,Electronics,North
3448,2024-10-15,CUST0005,3321.43,2060.94,3321.43,Clothing,North
3449,2024-10-15,CUST0030,4628.12,3555.09,4628.12,Electronics,East
3450,2024-10-16,CUST0048,3888.82,2813.67,3888.82,Books,West
3451,2024-10-16,CUST0024,2545.17,1554.27,2545.17,Home,West
3452,2024-10-16,CUST0076,3878.29,1632.07,3878.29,Electronics,North
3453,2024-10-16,CUST0075,4498.69,2867.5,4498.69,Home,East
3454,2024-10-16,CUST0028,250.48,161.58,250.48,Sports,West
3455,2024-10-16,CUST0085,594.79,383.01,594.79,Home,East
3456,2024-10-16,CUST0022,2746.77,1189.69,2746.77,Food,South
3457,2024-10-16,CUST0015,2806.99,1272.65,2806.99,Home,South
3458,2024-10-16,CUST0061,542.33,299.49,542.33,Books,West
3459,2024-10-16,CUST0088,1756.56,1041.9,1756.56,Home,South
3460,2024-10-17,CUST0078,2302.69,1241.11,2302.69,Sports,North
3461,2024-10-17,CUST0031,1800.06,1238.09,1800.06,Food,South
3462,2024-10-17,CUST0051,1988.58,1434.77,1988.58,Home,West
3463,2024-10-17,CUST0054,770.56,564.4,770.56,Home,East
3464,2024-10-17,CUST0019,4475.57,2679.3,4475.57,Sports,North
3465,2024-10-17,CUST0023,888.86,523.79,888.86,Books,Central
3466,2024-10-17,CUST0020,2084.16,1335.58,2084.16,Sports,South
3467,2024-10-17,CUST0098,3861.65,3041.46,3861.65,Electronics,Central
3468,2024-10-17,CUST0005,4965.44,3607.61,4965.44,Home,Central
3469,2024-10-17,CUST0057,2946.24,1431.72,2946.24,Food,East
3470,2024-10-18,CUST0058,479.06,356.85,479.06,Food,South
3471,2024-10-18,CUST0037,433.78,313.24,433.78,Books,Central
3472,2024-10-18,CUST0052,448.56,280.22,448.56,Food,Central
3473,2024-10-18,CUST0097,2055.87,855.19,2055.87,Electronics,Central
3474,2024-10-18,CUST0098,1675.13,1253.03,1675.13,Food,East
3475,2024-10-18,CUST0026,3592.59,1998.49,3592.59,Food,West
3476,2024-10-18,CUST0071,1762.71,1023.22,1762.71,Clothing,Central
3477,2024-10-18,CUST0025,296.35,180.67,296.35,Home,North
3478,2024-10-18,CUST0019,4432.15,2413.91,4432.15,Electronics,East
3479,2024-10-18,CUST0041,1646.36,1213.67,1646.36,Sports,South
3480,2024-10-18,CUST0092,1922.86,1429.78,1922.86,Electronics,East
3481,2024-10-18,CUST0085,2383.27,1864.92,2383.27,Sports,Central
3482,2024-10-19,CUST0053,4391.09,2122.95,4391.09,Home,West
3483,2024-10-19,CUST0011,2029.3,1104.59,2029.3,Food,Central
3484,2024-10-19,CUST0048,2642.29,2095.28,2642.29,Sports,North
3485,2024-10-19,CUST0009,3208.64,2038.2,3208.64,Home,Central
3486,2024-10-19,CUST0047,1707.54,1311.09,1707.54,Sports,South
3487,2024-10-19,CUST0046,1800.51,1098.22,1800.51,Food,East
3488,2024-10-19,CUST0009,1573.36,708.91,1573.36,Books,South
3489,2024-10-19,CUST0048,2875.14,1659.08,2875.14,Sports,North
3490,2024-10-19,CUST0095,2319.11,1714.86,2319.11,Clothing,North
3491,2024-10-19,CUST0082,1769.02,839.96,1769.02,Books,East
3492,2024-10-19,CUST0006,4451.96,3154.33,4451.96,Electronics,West
3493,2024-10-19,CUST0092,4424.75,3007.71,4424.75,Sports,North
3494,2024-10-19,CUST0077,746.44,364.17,746.44,Sports,East
3495,2024-10-19,CUST0100,3219.29,2563.07,3219.29,Electronics,East
3496,2024-10-19,CUST0093,4913.62,2320.74,4913.62,Sports,South
3497,2024-10-19,CUST0074,4245.84,2704.94,4245.84,Books,East
3498,2024-10-20,CUST0059,3306.22,1604.4,3306.22,Home,North
3499,2024-10-20,CUST0099,2012.87,1602.98,2012.87,Electronics,West
3500,2024-10-20,CUST0017,4309.43,1753.33,4309.43,Food,South
3501,2024-10-20,CUST0060,4214.48,2827.39,4214.48,Books,West
3502,2024-10-20,CUST0012,1788.48,730.11,1788.48,Home,Central
3503,2024-10-20,CUST0031,4451.61,2397.46,4451.61,Home,West
3504,2024-10-20,CUST0072,2246.61,1191.12,2246.61,Sports,North
3505,2024-10-21,CUST0032,273.58,180.92,273.58,Sports,West
3506,2024-10-21,CUST0085,3352.08,2111.19,3352.08,Sports,West
3507,2024-10-21,CUST0092,963.45,490.67,963.45,Sports,North
3508,2024-10-21,CUST0034,2684.56,1898.96,2684.56,Food,South
3509,2024-10-21,CUST0007,4754.69,3264.53,4754.69,Clothing,Central
3510,2024-10-21,CUST0032,4120.7,2548.7,4120.7,Electronics,West
3511,2024-10-21,CUST0016,2405.18,1766.47,2405.18,Food,West
3512,2024-10-21,CUST0044,2606.74,1547.62,2606.74,Clothing,North
3513,2024-10-21,CUST0070,3955.57,2104.71,3955.57,Clothing,South
3514,2024-10-21,CUST0100,892.73,429.45,892.73,Sports,East
3515,2024-10-21,CUST0028,1981.47,1187.73,1981.47,Books,West
3516,2024-10-21,CUST0080,3151.4,1363.02,3151.4,Home,South
3517,2024-10-21,CUST0001,2796.97,1991.12,2796.97,Clothing,East
3518,2024-10-22,CUST0074,3429.63,1793.62,3429.63,Sports,East
3519,2024-10-22,CUST0056,290.71,194.85,290.71,Clothing,East
3520,2024-10-22,CUST0076,831.11,462.81,831.11,Food,Central
3521,2024-10-22,CUST0071,1547.39,700.52,1547.39,Clothing,South
3522,2024-10-22,CUST0073,2885.79,1828.84,2885.79,Sports,Central
3523,2024-10-22,CUST0020,3359.51,1865.6,3359.51,Electronics,East
3524,2024-10-22,CUST0062,1381.08,583.38,1381.08,Food,Central
3525,2024-10-22,CUST0074,3921.4,2404.33,3921.4,Clothing,Central
3526,2024-10-22,CUST0098,4666.52,3536.33,4666.52,Home,Central
3527,2024-10-22,CUST0016,523.65,283.73,523.65,Electronics,Central
3528,2024-10-22,CUST0025,1408.02,956.65,1408.02,Clothing,South
3529,2024-10-22,CUST0034,2697.65,1678.47,2697.65,Home,Central
3530,2024-10-22,CUST0007,2887.77,1329.57,2887.77,Sports,Central
3531,2024-10-22,CUST0018,356.78,269.45,356.78,Sports,South
3532,2024-10-23,CUST0010,1720.2,1139.41,1720.2,Clothing,West
3533,2024-10-23,CUST0055,611.32,350.59,611.32,Food,East
3534,2024-10-23,CUST0044,2078.74,1240.33,2078.74,Food,West
3535,2024-10-23,CUST0080,3870.87,2348.31,3870.87,Clothing,North
3536,2024-10-23,CUST0017,2513.34,1281.68,2513.34,Electronics,East
3537,2024-10-24,CUST0099,2022.2,1599.85,2022.2,Home,Central
3538,2024-10-24,CUST0014,2448.47,1199.33,2448.47,Electronics,South
3539,2024-10-24,CUST0089,2079.06,1396.83,2079.06,Sports,North
3540,2024-10-24,CUST0059,1362.49,554.2,1362.49,Books,West
3541,2024-10-24,CUST0037,4800.77,3781.03,4800.77,Electronics,North
3542,2024-10-24,CUST0033,2921.22,1688.0,2921.22,Books,Central
3543,2024-10-24,CUST0069,2713.81,1180.32,2713.81,Electronics,East
3544,2024-10-24,CUST0052,2299.81,1577.17,2299.81,Sports,East
3545,2024-10-25,CUST0007,4192.85,2163.4,4192.85,Clothing,North
3546,2024-10-25,CUST0059,986.58,638.08,986.58,Books,South
3547,2024-10-25,CUST0007,1187.49,493.0,1187.49,Home,Central
3548,2024-10-25,CUST0014,1748.72,1172.19,1748.72,Food,East
3549,2024-10-25,CUST0013,355.25,283.64,355.25,Books,West
3550,2024-10-25,CUST0028,1503.25,1054.2,1503.25,Books,West
3551,2024-10-25,CUST0053,4131.85,3001.93,4131.85,Sports,North
3552,2024-10-25,CUST0056,1997.57,904.38,1997.57,Clothing,North
3553,2024-10-25,CUST0002,4028.59,2339.82,4028.59,Home,West
3554,2024-10-25,CUST0075,3522.92,2021.59,3522.92,Clothing,East
3555,2024-10-25,CUST0056,915.44,490.16,915.44,Electronics,West
3556,2024-10-26,CUST0054,2918.06,2098.87,2918.06,Home,Central
3557,2024-10-26,CUST0059,1611.96,783.73,1611.96,Food,North
3558,2024-10-26,CUST0041,3662.88,2562.95,3662.88,Sports,East
3559,2024-10-26,CUST0078,4316.05,2596.6,4316.05,Electronics,West
3560,2024-10-26,CUST0022,4219.67,2168.17,4219.67,Home,Central
3561,2024-10-26,CUST0080,3466.54,2401.58,3466.54,Clothing,North
3562,2024-10-26,CUST0060,2102.72,945.46,2102.72,Electronics,Central
3563,2024-10-26,CUST0039,1289.16,574.61,1289.16,Electronics,East
3564,2024-10-26,CUST0074,4120.84,2329.46,4120.84,Sports,West
3565,2024-10-26,CUST0025,219.27,159.52,219.27,Home,West
3566,2024-10-26,CUST0026,414.77,322.1,414.77,Clothing,West
3567,2024-10-27,CUST0032,422.95,329.33,422.95,Electronics,Central
3568,2024-10-27,CUST0096,416.58,246.91,416.58,Food,West
3569,2024-10-27,CUST0093,2710.05,1257.6,2710.05,Sports,West
3570,2024-10-27,CUST0100,729.23,338.51,729.23,Electronics,East
3571,2024-10-27,CUST0034,3276.28,1348.86,3276.28,Electronics,West
3572,2024-10-27,CUST0084,1422.8,882.71,1422.8,Clothing,South
3573,2024-10-27,CUST0015,3044.77,1695.48,3044.77,Electronics,Central
3574,2024-10-27,CUST0057,3365.36,1781.91,3365.36,Home,West
3575,2024-10-27,CUST0037,3706.38,2827.65,3706.38,Sports,West
3576,2024-10-27,CUST0086,1365.11,1057.03,1365.11,Sports,West
3577,2024-10-27,CUST0025,2191.89,988.15,2191.89,Clothing,South
3578,2024-10-28,CUST0054,404.67,314.59,404.67,Books,Central
3579,2024-10-28,CUST0004,3453.53,1873.34,3453.53,Food,North
3580,2024-10-28,CUST0020,4794.94,3308.19,4794.94,Electronics,North
3581,2024-10-28,CUST0039,2582.2,1682.63,2582.2,Home,West
3582,2024-10-28,CUST0087,2878.19,1323.94,2878.19,Home,Central
3583,2024-10-28,CUST0095,4368.43,2328.48,4368.43,Food,West
3584,2024-10-28,CUST0056,1972.55,1186.06,1972.55,Food,West
3585,2024-10-28,CUST0006,3056.29,1416.15,3056.29,Food,Central
3586,2024-10-28,CUST0084,3373.91,2486.51,3373.91,Electronics,North
3587,2024-10-28,CUST0090,1082.05,503.3,1082.05,Books,South
3588,2024-10-29,CUST0038,2745.63,1323.65,2745.63,Electronics,Central
3589,2024-10-29,CUST0068,2690.37,1625.85,2690.37,Electronics,West
3590,2024-10-29,CUST0024,892.0,469.57,892.0,Electronics,North
3591,2024-10-29,CUST0043,4699.13,2969.82,4699.13,Electronics,North
3592,2024-10-29,CUST0035,3803.61,2511.73,3803.61,Clothing,West
3593,2024-10-29,CUST0028,3992.36,2230.09,3992.36,Sports,Central
3594,2024-10-29,CUST0062,1029.97,791.33,1029.97,Food,East
3595,2024-10-29,CUST0065,1320.3,882.54,1320.3,Home,North
3596,2024-10-29,CUST0070,384.4,180.12,384.4,Books,West
3597,2024-10-29,CUST0049,209.05,143.05,209.05,Food,North
3598,2024-10-29,CUST0056,1004.12,678.14,1004.12,Home,North
3599,2024-10-29,CUST0052,4627.01,2042.54,4627.01,Electronics,South
3600,2024-10-29,CUST0069,3289.25,1957.11,3289.25,Electronics,Central
3601,2024-10-29,CUST0068,4740.24,1974.35,4740.24,Clothing,North
3602,2024-10-30,CUST0033,1194.1,518.74,1194.1,Electronics,East
3603,2024-10-30,CUST0099,4867.77,2536.16,4867.77,Electronics,South
3604,2024-10-30,CUST0085,3226.35,2215.83,3226.35,Electronics,South
3605,2024-10-30,CUST0006,2254.76,1222.16,2254.76,Books,East
3606,2024-10-30,CUST0035,2720.9,1145.29,2720.9,Books,South
3607,2024-10-30,CUST0071,207.44,120.41,207.44,Clothing,North
3608,2024-10-30,CUST0007,113.64,50.46,113.64,Home,Central
3609,2024-10-30,CUST0032,1005.41,724.69,1005.41,Home,North
3610,2024-10-30,CUST0097,3107.82,1418.04,3107.82,Books,West
3611,2024-10-30,CUST0080,1166.24,753.12,1166.24,Sports,South
3612,2024-10-30,CUST0088,2638.79,1101.14,2638.79,Clothing,North
3613,2024-10-30,CUST0008,1995.07,1332.65,1995.07,Books,West
3614,2024-10-30,CUST0100,1096.88,682.12,1096.88,Sports,East
3615,2024-10-30,CUST0056,2997.1,1609.73,2997.1,Food,South
3616,2024-10-30,CUST0015,2030.72,1293.85,2030.72,Food,West
3617,2024-10-31,CUST0027,3364.02,1381.53,3364.02,Home,North
3618,2024-10-31,CUST0090,857.45,621.51,857.45,Food,Central
3619,2024-10-31,CUST0036,396.22,224.91,396.22,Electronics,East
3620,2024-10-31,CUST0067,3838.89,2678.37,3838.89,Books,South
3621,2024-10-31,CUST0093,1122.59,820.47,1122.59,Home,South
3622,2024-10-31,CUST0085,592.84,312.75,592.84,Home,South
3623,2024-10-31,CUST0095,226.59,137.18,226.59,Electronics,West
3624,2024-10-31,CUST0033,3219.72,1891.01,3219.72,Electronics,South
3625,2024-10-31,CUST0077,193.51,137.06,193.51,Sports,Central
3626,2024-11-01,CUST0075,1404.79,713.27,1404.79,Clothing,South
3627,2024-11-01,CUST0078,616.6,276.21,616.6,Electronics,East
3628,2024-11-01,CUST0012,3457.69,1696.7,3457.69,Sports,South
3629,2024-11-01,CUST0041,1898.93,818.51,1898.93,Clothing,North
3630,2024-11-01,CUST0041,1898.67,1323.66,1898.67,Sports,North
3631,2024-11-01,CUST0053,2064.59,1181.86,2064.59,Sports,Central
3632,2024-11-01,CUST0077,2235.52,1367.41,2235.52,Clothing,Central
3633,2024-11-01,CUST0077,1528.01,708.37,1528.01,Food,West
3634,2024-11-01,CUST0095,4352.41,2414.64,4352.41,Books,West
3635,2024-11-01,CUST0007,3758.99,1962.43,3758.99,Clothing,South
3636,2024-11-01,CUST0087,1667.44,860.1,1667.44,Books,North
3637,2024-11-01,CUST0058,920.5,653.45,920.5,Electronics,North
3638,2024-11-01,CUST0018,3383.91,1927.05,3383.91,Electronics,East
3639,2024-11-01,CUST0030,4896.81,2102.58,4896.81,Food,Central
3640,2024-11-01,CUST0088,3935.7,2977.88,3935.7,Home,West
3641,2024-11-01,CUST0054,3050.02,1328.76,3050.02,Books,South
3642,2024-11-01,CUST0059,2198.68,1048.31,2198.68,Books,Central
3643,2024-11-01,CUST0067,3095.86,2470.62,3095.86,Electronics,North
3644,2024-11-01,CUST0011,642.65,497.22,642.65,Electronics,Central
3645,2024-11-02,CUST0010,2656.25,1635.64,2656.25,Books,South
3646,2024-11-02,CUST0062,2062.36,1539.22,2062.36,Electronics,North
3647,2024-11-02,CUST0060,4798.01,1930.61,4798.01,Books,Central
3648,2024-11-02,CUST0043,2749.25,1564.93,2749.25,Home,West
3649,2024-11-02,CUST0099,2345.47,1035.33,2345.47,Clothing,Central
3650,2024-11-02,CUST0069,2909.41,1674.26,2909.41,Home,Central
3651,2024-11-02,CUST0033,2108.87,1505.54,2108.87,Sports,Central
3652,2024-11-02,CUST0081,4049.67,2042.38,4049.67,Food,West
3653,2024-11-02,CUST0087,214.28,130.03,214.28,Home,North
3654,2024-11-02,CUST0098,3072.56,2417.31,3072.56,Food,East
3655,2024-11-02,CUST0100,4681.98,2932.11,4681.98,Home,West
3656,2024-11-02,CUST0063,2890.43,1694.95,2890.43,Electronics,West
3657,2024-11-02,CUST0043,819.79,352.12,819.79,Books,East
3658,2024-11-02,CUST0086,2076.4,1159.4,2076.4,Food,South
3659,2024-11-03,CUST0050,3915.0,2541.15,3915.0,Books,North
3660,2024-11-03,CUST0095,4820.65,3733.39,4820.65,Home,East
3661,2024-11-03,CUST0046,2000.59,1232.08,2000.59,Home,North
3662,2024-11-03,CUST0073,2038.46,1207.09,2038.46,Electronics,Central
3663,2024-11-03,CUST0051,4173.34,2833.92,4173.34,Clothing,West
3664,2024-11-03,CUST0069,3474.14,1480.22,3474.14,Home,East
3665,2024-11-03,CUST0089,4948.26,2927.06,4948.26,Electronics,North
3666,2024-11-03,CUST0036,4389.91,2037.56,4389.91,Home,South
3667,2024-11-03,CUST0080,2199.98,1174.95,2199.98,Home,North
3668,2024-11-03,CUST0081,3508.7,1631.24,3508.7,Books,North
3669,2024-11-03,CUST0078,3706.8,1526.6,3706.8,Food,North
3670,2024-11-03,CUST0010,2451.3,1636.5,2451.3,Electronics,West
3671,2024-11-03,CUST0006,4467.93,2192.92,4467.93,Books,North
3672,2024-11-04,CUST0098,4882.34,2906.28,4882.34,Electronics,North
3673,2024-11-04,CUST0006,994.04,760.59,994.04,Sports,South
3674,2024-11-04,CUST0089,4181.95,1728.21,4181.95,Home,West
3675,2024-11-04,CUST0035,1724.14,922.12,1724.14,Books,East
3676,2024-11-04,CUST0047,752.33,598.44,752.33,Clothing,East
3677,2024-11-04,CUST0042,3159.87,1833.57,3159.87,Sports,Central
3678,2024-11-04,CUST0030,732.12,489.41,732.12,Sports,North
3679,2024-11-04,CUST0057,1109.72,721.44,1109.72,Sports,West
3680,2024-11-04,CUST0001,2416.63,1617.92,2416.63,Food,North
3681,2024-11-04,CUST0051,4315.2,2505.01,4315.2,Electronics,Central
3682,2024-11-04,CUST0094,2394.09,1714.75,2394.09,Home,North
3683,2024-11-04,CUST0067,2017.74,1148.83,2017.74,Books,West
3684,2024-11-04,CUST0096,3482.14,2378.02,3482.14,Electronics,North
3685,2024-11-04,CUST0091,4712.02,3120.41,4712.02,Home,West
3686,2024-11-04,CUST0021,211.26,116.07,211.26,Electronics,North
3687,2024-11-04,CUST0074,4138.57,2137.66,4138.57,Clothing,West
3688,2024-11-05,CUST0045,1203.35,673.38,1203.35,Food,East
3689,2024-11-05,CUST0075,3133.0,1444.8,3133.0,Sports,South
3690,2024-11-05,CUST0058,3281.45,1617.29,3281.45,Clothing,East
3691,2024-11-05,CUST0007,1623.04,850.47,1623.04,Electronics,South
3692,2024-11-05,CUST0008,4420.61,2311.76,4420.61,Food,East
3693,2024-11-05,CUST0042,799.84,448.1,799.84,Clothing,South
3694,2024-11-05,CUST0030,3966.24,2580.22,3966.24,Home,West
3695,2024-11-05,CUST0044,3114.79,1449.88,3114.79,Books,West
3696,2024-11-05,CUST0049,4564.7,2666.87,4564.7,Food,Central
3697,2024-11-05,CUST0081,3637.31,2102.83,3637.31,Food,West
3698,2024-11-05,CUST0052,4787.57,3636.14,4787.57,Sports,West
3699,2024-11-05,CUST0041,3482.63,2548.35,3482.63,Clothing,East
3700,2024-11-05,CUST0066,1591.51,915.51,1591.51,Food,South
3701,2024-11-05,CUST0097,2489.48,1566.25,2489.48,Sports,South
3702,2024-11-05,CUST0042,4338.75,1773.35,4338.75,Home,West
3703,2024-11-05,CUST0044,3529.09,2496.62,3529.09,Electronics,Central
3704,2024-11-05,CUST0065,3210.7,2437.9,3210.7,Electronics,Central
3705,2024-11-06,CUST0044,2838.73,1222.03,2838.73,Clothing,North
3706,2024-11-06,CUST0092,458.17,318.14,458.17,Books,East
3707,2024-11-06,CUST0057,3378.39,2011.9,3378.39,Clothing,North
3708,2024-11-06,CUST0008,517.61,246.54,517.61,Clothing,North
3709,2024-11-06,CUST0072,1685.71,1037.2,1685.71,Food,East
3710,2024-11-06,CUST0089,2518.0,1199.25,2518.0,Books,West
3711,2024-11-06,CUST0095,3121.32,1822.59,3121.32,Home,Central
3712,2024-11-06,CUST0081,337.41,250.53,337.41,Electronics,East
3713,2024-11-07,CUST0093,4696.07,3123.46,4696.07,Clothing,West
3714,2024-11-07,CUST0073,1926.74,1139.63,1926.74,Sports,North
3715,2024-11-07,CUST0012,1814.05,1189.76,1814.05,Food,North
3716,2024-11-07,CUST0089,478.22,202.18,478.22,Books,Central
3717,2024-11-07,CUST0060,3065.15,1234.02,3065.15,Food,Central
3718,2024-11-07,CUST0100,4248.07,2608.26,4248.07,Home,West
3719,2024-11-07,CUST0086,1991.63,1010.66,1991.63,Sports,West
3720,2024-11-08,CUST0064,2308.92,1113.3,2308.92,Sports,West
3721,2024-11-08,CUST0022,2755.92,2116.51,2755.92,Clothing,Central
3722,2024-11-08,CUST0087,3005.64,1790.08,3005.64,Food,North
3723,2024-11-08,CUST0063,3370.09,2215.68,3370.09,Clothing,South
3724,2024-11-08,CUST0019,2481.14,1296.98,2481.14,Electronics,South
3725,2024-11-08,CUST0093,1776.89,1282.73,1776.89,Electronics,West
3726,2024-11-08,CUST0077,3709.36,2668.07,3709.36,Home,West
3727,2024-11-08,CUST0046,1136.11,817.11,1136.11,Electronics,West
3728,2024-11-08,CUST0025,1204.61,729.98,1204.61,Food,Central
3729,2024-11-08,CUST0037,3685.31,1580.99,3685.31,Food,East
3730,2024-11-08,CUST0076,3315.6,2599.02,3315.6,Food,North
3731,2024-11-08,CUST0018,295.58,177.3,295.58,Clothing,North
3732,2024-11-08,CUST0089,2021.37,975.42,2021.37,Home,West
3733,2024-11-09,CUST0017,1079.05,602.78,1079.05,Clothing,West
3734,2024-11-09,CUST0041,3301.13,2126.26,3301.13,Clothing,East
3735,2024-11-09,CUST0001,1490.84,673.58,1490.84,Clothing,East
3736,2024-11-09,CUST0010,1047.56,562.04,1047.56,Food,South
3737,2024-11-09,CUST0056,468.5,195.69,468.5,Clothing,Central
3738,2024-11-10,CUST0055,2410.89,1916.51,2410.89,Electronics,South
3739,2024-11-10,CUST0082,2873.73,2295.95,2873.73,Electronics,West
3740,2024-11-10,CUST0074,2754.23,1875.79,2754.23,Clothing,East
3741,2024-11-10,CUST0010,2680.42,1365.5,2680.42,Clothing,East
3742,2024-11-10,CUST0020,3668.83,2147.33,3668.83,Home,East
3743,2024-11-10,CUST0056,1717.57,1116.29,1717.57,Home,West
3744,2024-11-10,CUST0083,4413.7,1964.47,4413.7,Home,Central
3745,2024-11-10,CUST0100,2065.87,847.88,2065.87,Books,East
3746,2024-11-10,CUST0064,4180.53,2930.58,4180.53,Books,West
3747,2024-11-10,CUST0061,4491.83,2315.01,4491.83,Electronics,East
3748,2024-11-10,CUST0083,4055.77,2953.61,4055.77,Home,West
3749,2024-11-10,CUST0065,2036.77,845.11,2036.77,Food,South
3750,2024-11-10,CUST0004,1047.15,436.47,1047.15,Books,Central
3751,2024-11-11,CUST0003,1913.03,995.61,1913.03,Sports,South
3752,2024-11-11,CUST0031,2264.47,1697.08,2264.47,Sports,South
3753,2024-11-11,CUST0051,3130.34,1830.91,3130.34,Books,East
3754,2024-11-11,CUST0009,2044.19,1349.79,2044.19,Electronics,Central
3755,2024-11-11,CUST0025,4074.78,2127.21,4074.78,Sports,South
3756,2024-11-12,CUST0083,1637.29,1191.97,1637.29,Food,East
3757,2024-11-12,CUST0048,3810.57,2684.85,3810.57,Home,East
3758,2024-11-12,CUST0056,843.85,435.22,843.85,Food,North
3759,2024-11-12,CUST0088,3932.6,1996.56,3932.6,Sports,South
3760,2024-11-12,CUST0024,1462.06,889.15,1462.06,Clothing,East
3761,2024-11-12,CUST0021,2765.73,1119.5,2765.73,Food,East
3762,2024-11-12,CUST0048,640.26,360.87,640.26,Sports,South
3763,2024-11-12,CUST0019,2190.79,1243.15,2190.79,Sports,East
3764,2024-11-12,CUST0052,2334.4,1809.62,2334.4,Electronics,Central
3765,2024-11-12,CUST0088,3975.9,2538.03,3975.9,Books,Central
3766,2024-11-12,CUST0074,3283.49,1538.81,3283.49,Clothing,East
3767,2024-11-12,CUST0025,2038.64,873.28,2038.64,Electronics,East
3768,2024-11-12,CUST0081,302.32,178.89,302.32,Food,West
